STK_CD,CMP_NM,TRD_DT,CLOSE_PRC,PRE_CLOSE_PRC,HIGH_PRC,PRC_RTN,HIGH_PRC_RTN,RPT_ID,ANL_DT,RPT_TXT,RPT_TXT_LEN,BRK_NM_KOR,TARGET_PRC,TARGET_PRC_DT,PREV_TARGET_PRC,PREV_TARGET_PRC_DT
47040,대우건설,2024-07-18,4250,4180,4965,0.01675,0.187799043,954190,2024-07-31,"<b>Buy (유지) </b><b>대우건설 (047040)</b><b>EARNINGS REVIEW </b><b>2Q24 Review: 먼듯한 오르막 </b><b>준공 후 미분양 대손상각으로 이익 컨센서스 하회 </b>대우건설의 2분기 매출액은 2조 8,215억원으로 전년동기대비 13.8% 감소, 컨센서스대비 6.5% 상회했다. 반면 영업이익은 1,048억원으로 전년동기대비 51.9% 감소, 컨센서스 영업이익 1,243억원 대비 15.7% 하회하는 부진한 실적을 기록했다. 해외 현장의 원가상승 이슈가 발생한 토목부문을 제외한 나머지 사업부의 매출총이익률 개선세를 고려할 때, 다소 아쉬운 실적으로 판단한다. 실적 부진의 주요 원인은 주택부문에서 일부 준공 후 미분양 관련 대손 비용이 판관비에 520억원 가량 반영된 영향이다. 플랜트의 경우 고마진 현장인 나이지리아 LNG의 이익 기여도 증가로 인해 하반기 역시 높은 마진수준이 이어질 것으로 보이며, 베트남 연결부문 용지매각 관련 이익이 반영된 점 역시 긍정적이다. 다만, 지난 4분기에 이어 금번 분기 지방 익스포져에 따른 추가적인 대손 상각 가능성이 대우건설의 ROE의 하방을 다지는데에 리스크 요인으로 재부각된 점은 아쉽다. <b>흔들린 펀더멘탈, 견고히 불어올 해외수주의 바람을 기다리며 </b>주택의 실적 개선이 Peers대비 다소 더딘 상황으로 보이나, 그럼에도 불구하고 대우건설은 1) 투르크메니스탄 비료 3조원, 리비아 하수처리장 재건사업 9천억원, 이라크 Al Faw 해군기지 1.8조원등의 가시성 높은 해외 수주 파이프 라인을 대거 보유하고 있다는 점은 긍정적이다. 따라서 대우건설은 연내 해외 수주 성과를 점진적으로 확인하면서 주택을 상쇄할 성장 동력을 확보하는 것이 주가 반등의 트리거가 될 수 있다고 판단한다. 이익 추정치는 다소 하향조정 했으나, 지난 7/19 업종 목표배수를 상향 조정한 영향으로 목표주가 5,000원 유지, 투자의견 Buy를 유지한다. <b>대우건설 (047040) </b>",NULL,LS증권,NULL,NULL,NULL,NULL
47040,대우건설,2024-07-18,4250,4180,4965,0.01675,0.187799043,954079,2024-07-31,<b>추정 재무제표 </b>,NULL,하나증권,NULL,NULL,NULL,NULL
47040,대우건설,2024-07-18,4250,4180,4965,0.01675,0.187799043,954275,2024-07-31,"<b>Buy </b><b>TP 5,000 원 </b><b>대우건설 </b><b>047040 </b><b>실적은 조금 아쉽지만, 해외 모멘텀 임박 </b><b>목표주가 5,000원 유지. 해외 수주 모멘텀 다수 </b>대우건설에 대해 투자의견 ‘매수’ 및 목표주가 5,000원 유지. 최근 주가는 체코 원전 ‘우선협상자 선정’ 관련 호재로 목표주가에 근접한 이후 재차 하락 4,000원대 초반 등락. 여전히 지방 부동산 시장 위축이 지속되고, 주택/건축 관련 일회성 손실이 발생하고 있고, 경쟁사 대비 다소 높은 주가 배수를 유지 하고 있지만, 액면가를 하회하는 4,000원대 초반 주가는 지나치게 낮은 측면이 있다 판단함. 2Q24 실적은 각 사업부문별 일회성 이익/손실 발생 불구, 컨센서스를 소폭 하회하는 실적을 기록. 안정적인 이익률 유지 中. 향후 지방 준공후 미분양 발생에 따른 추가적인 일회성 손실도 가능하겠지만, 최근 주가 조정에 따른 ① 밸류에이션 매력 회복, ② 체코·폴란드 원전, 리비아 재건, 이라크 해군기지 등 수주 임박한 해외 프로젝트 증가, ③ 나이지리아·이라크 등 수익성 높은 비주택 매출 증가에 따른 이익 개선 등을 감안 時, 현재 주가에서는 매수 관점 접근이 필요. <b>2Q24 영업이익 1,050억원(YoY -51.9%), 일회성 손실 영향으로 컨센 소폭 하회 </b>2Q24 매출액 2.8조원(YoY -13.8%), 영업이익 1,050억원(YoY -51.9%). 전반적인 매출액 감소, 일부 원가율 및 충당금 반영으로 영업이익 급감. ① 주택/건축(YoY -8.3%)은 매출액(YoY -11.3%) 급감 불구, 도급 증액 등 원가율 소폭(YoY +0.2%p) 개선에 힘입어 소폭 이익 감소. ② 토목(YoY -72.1%)은 싱가포르 등 비주력 지역 원가 상승 이슈 반영으로 이익 급감. ③ 플랜트(YoY -12.8%)는 나이지리아 NLNG7 매출 비중 증가로 이익률(+22.3%) 크게 개선 불구, 매출액(YoY -31.6%) 감소로 이익 감소. 연결자회사(YoY +21.1%)는 베트남 THT 토지 매각이익 반영으로 이익 증가. 양호한 이익률 불구, 일부 일회성 손실 반영으로 영업이익 시장 기대치(1,243억원) 소폭 하회. ☞ ‘24년 연간 매출액 10.5조원(YoY -10.0%), 영업이익 4,590억원(YoY -30.7%). 주택 매출액(YoY -11.7%) 급감 및 마진율 둔화 지속 영향으로 연간 영업이익 대폭 감소. 하지만 하반기부터 분기 이익 회복 시작될 전망. ",NULL,교보증권,NULL,NULL,NULL,NULL
47040,대우건설,2024-07-18,4250,4180,4965,0.01675,0.187799043,954176,2024-07-31,"<b>BUY (M) </b><b>대우건설 </b><b>(047040) </b><b>잠재적 비용 발생 우려 완화 필요 </b><b>2Q24 영업이익, 컨센서스(1,237억원) -15% 하회 </b>2Q24 매출액 2.8조원(YoY -14%), 영업이익 1,048억원(YoY -52%, OPM 3.7%)으로 영업이익은 당사 추정치와 컨센서스를 각각 -18%, -15% 하회. 싱가폴, 중동 등 해외 현장에서의 비용 증가에 따라 토목 부문의 GPM이 3.3%(QoQ -7.6%p)로 악화되었으나 일부 주택/건축 현장에서의 실행원가 개선 및 도급증액, 플랜트 매출 믹스 개선, 연결종속 부문의 토지매각 이익 인식에 따라 GPM은 9.8%(QoQ +1.1%p) 기록. 그러나 지방 소재 준공 후 미분양 사업장의 매출채권에 대한 대손상각비 -520억원이 반영되며 실적이 부진 <b>해외 수주, 체코 원전이 끝이 아니다 </b>신규수주 측면에서 동사는 상반기 4.4조원을 수주하며 연간 계획 대비 38% 달성. 이익 기여도가 상대적으로 높은 해외 수주의 경우, 약 1,000억원으로 연간 목표액 3조원의 3%에 불과한 상황. 그러나 리비아 인프라 재건 프로젝트 2건(0.9조원), 이라크 Al-Faw항 해군기지(1.8조원), 투르크메니스탄 비료 플랜트(금액 미정) 등 수주 가능성이 높은 사업 파이프라인이 하반기에 집중되어 있는 만큼 수주 기대감은 유효하다고 판단. 하반기 수주가 실제로 가시화된다면 올해 이후의 매출 및 이익 성장 근거로 작용할 수 있을 것 <b>잠재적 비용 발생 우려 완화 필요 </b>4Q23부터 세 개 분기 연속 예상치 못했던 비용 요인이 발생하며 기대 이하의 실적이 지속. 4Q23과 금번 이익 훼손의 주요 원인인 미분양 매출채권에 대한 대손상각이 아직까지 개선되지 않은 주택 영업환경에 기인한다는 점에서 재발 가능성 존재. 이에 EPS 추정치를 조정했으며 주택 사업을 영위하는 Peer 그룹의 Forward PER 5.8배를 적용해 목표주가를 4,900원으로 -6% 하향. 업황의 개선에 따라 빈번한 비용 인식이 마무리되었다는 인식이 ",NULL,유안타증권,NULL,NULL,NULL,NULL
47040,대우건설,2024-07-18,4250,4180,4965,0.01675,0.187799043,954332,2024-07-31,NULL,NULL,유안타증권,NULL,NULL,NULL,NULL
47040,대우건설,2024-07-18,4250,4180,4965,0.01675,0.187799043,954284,2024-07-31,,NULL,미래에셋증권,NULL,NULL,NULL,NULL
47040,대우건설,2024-07-18,4250,4180,4965,0.01675,0.187799043,954374,2024-07-31,NULL,NULL,미래에셋증권,NULL,NULL,NULL,NULL
47810,한국항공우주,2024-07-30,57100,54600,57400,0.04579,0.051282051,954155,2024-07-31,"<b>한국항공우주 (047810.KS)</b><b>기체 사업 구조적 성장 가능성에 주목</b>전분기에 이어 호실적 기록하며 수주잔고는 사상 최고치 기록. 하반기수리온/FA-50 수출 계약 예상. 방산뿐 아니라 기체사업의 구조적 성장가능성이 높아 보인다는 점에 주목할 필요<b>목표주가 상향 조정, 하반기 수리온/FA-50 수출 계약 예상</b>목표주가 80,000원으로 기존대비 14% 상향 조정. 2분기 호실적을 반영하여 향후 추정치를 상향 조정했기 때문. 연초 제시한 완제기 수출 목표(수리온 UAE/이라크 1.7조원, FA-50 우즈베키스탄 1.1조원)는 하반기 체결을 목표로 진행 중이라고 밝힘<b>기체사업 회복을 넘어 구조적 성장 가능성 높다고 보는 이유</b>COVID-19 이후 공급망 차질로 민항기 생산 회복 속도는 수요 회복 속도보다느린 상황 지속. 에어버스/보잉 등 민항기 OEM들은 공급망 재편 작업 중인데, 리스크 완화를 위해 솔 벤더보다는 듀얼 벤더를 선호, 코로나 시기 공급 안정성측면에서 신뢰도를 높인 동사에 유리한 상황으로 판단. 민항기 생산 증가에 더불어 시장점유율 상승으로 구조적 성장이 충분히 가능하다고 봄. 더불어 보잉의 스피릿 인수에 따른 에어버스의 공급망 재편과 미중 갈등심화도 동사의 기체사업확대에 긍정적 영향을 미칠 것으로 판단<b>2Q24 Review: 전분기에 이어 호실적, 수주잔고는 사상 최고치</b>2분기 영업이익 743억원으로 전분기에 이어 호실적 지속하며 컨센서스도 상회하였는데 수익성 높은 기체사업의 회복(전년비 성장률 1Q +17%, 2Q +22%)이호실적의 주요 배경으로 판단됨. 2분기 신규수주 2.9조원 달성했으며, 수주잔고는 23조원으로 역대 최고치 기록<b>Summary</b>1999년 삼성항공, 대우중공업 항공사업부문, 현대우주항공 등 3사 합병으로 설립. 합병 배경은 1997년 발생한 외환위기로 인한 정부 주도의 국내 항공우주산업에 대한 구조조정. 사업 구조는 군용 항공기 개발 및 생산사업(방위)과 민간 항공기 부품 사업(민수) 영위, 매출 비중은 과거 3년 평균 방위 74%, 민수 26%. 최대주주는 한국수출입은행으로 26.4%를보유. 2011년 상장",NULL,NH투자증권,NULL,NULL,NULL,NULL
47810,한국항공우주,2024-07-29,54600,51100,55000,0.06849,0.076320939,954155,2024-07-31,"<b>한국항공우주 (047810.KS)</b><b>기체 사업 구조적 성장 가능성에 주목</b>전분기에 이어 호실적 기록하며 수주잔고는 사상 최고치 기록. 하반기수리온/FA-50 수출 계약 예상. 방산뿐 아니라 기체사업의 구조적 성장가능성이 높아 보인다는 점에 주목할 필요<b>목표주가 상향 조정, 하반기 수리온/FA-50 수출 계약 예상</b>목표주가 80,000원으로 기존대비 14% 상향 조정. 2분기 호실적을 반영하여 향후 추정치를 상향 조정했기 때문. 연초 제시한 완제기 수출 목표(수리온 UAE/이라크 1.7조원, FA-50 우즈베키스탄 1.1조원)는 하반기 체결을 목표로 진행 중이라고 밝힘<b>기체사업 회복을 넘어 구조적 성장 가능성 높다고 보는 이유</b>COVID-19 이후 공급망 차질로 민항기 생산 회복 속도는 수요 회복 속도보다느린 상황 지속. 에어버스/보잉 등 민항기 OEM들은 공급망 재편 작업 중인데, 리스크 완화를 위해 솔 벤더보다는 듀얼 벤더를 선호, 코로나 시기 공급 안정성측면에서 신뢰도를 높인 동사에 유리한 상황으로 판단. 민항기 생산 증가에 더불어 시장점유율 상승으로 구조적 성장이 충분히 가능하다고 봄. 더불어 보잉의 스피릿 인수에 따른 에어버스의 공급망 재편과 미중 갈등심화도 동사의 기체사업확대에 긍정적 영향을 미칠 것으로 판단<b>2Q24 Review: 전분기에 이어 호실적, 수주잔고는 사상 최고치</b>2분기 영업이익 743억원으로 전분기에 이어 호실적 지속하며 컨센서스도 상회하였는데 수익성 높은 기체사업의 회복(전년비 성장률 1Q +17%, 2Q +22%)이호실적의 주요 배경으로 판단됨. 2분기 신규수주 2.9조원 달성했으며, 수주잔고는 23조원으로 역대 최고치 기록<b>Summary</b>1999년 삼성항공, 대우중공업 항공사업부문, 현대우주항공 등 3사 합병으로 설립. 합병 배경은 1997년 발생한 외환위기로 인한 정부 주도의 국내 항공우주산업에 대한 구조조정. 사업 구조는 군용 항공기 개발 및 생산사업(방위)과 민간 항공기 부품 사업(민수) 영위, 매출 비중은 과거 3년 평균 방위 74%, 민수 26%. 최대주주는 한국수출입은행으로 26.4%를보유. 2011년 상장",NULL,NH투자증권,NULL,NULL,NULL,NULL
50890,쏠리드,2024-07-26,5070,4720,5100,0.07415,0.080508475,954221,2024-07-31,NULL,NULL,하나증권,NULL,NULL,NULL,NULL
